city,year,month,day,avg(la),avg(AQI),avg(lo)
郑州,2019,1,19,35.0,168.20567375886526,112.0
昆明,2019,1,8,25.0,23.596153846153847,102.0
昆明,2018,8,25,25.0,59.116883116883116,102.0
郑州,2018,8,30,33.0,68.0,113.0
昆明,2018,8,14,25.0,81.72727272727273,103.0
济南,2018,8,6,37.0,53.6,116.0
呼和浩特,2018,8,25,41.0,53.333333333333336,111.0
昆明,2018,8,5,25.0,27.394736842105264,102.0
郑州,2019,2,24,34.0,230.05607476635515,113.0
北京,2019,1,14,39.0,217.04910714285714,116.0
天津,2019,1,13,39.0,279.4392523364486,117.0
青岛,2018,8,24,36.0,49.775757575757574,120.0
济南,2019,1,4,37.0,169.5,116.0
北京,2019,2,18,40.0,31.93877551020408,116.0
青岛,2019,6,10,37.0,60.0,119.0
厦门,2018,8,18,25.0,39.94736842105263,117.0
天津,2019,1,7,39.0,79.53846153846153,117.0
青岛,2019,2,20,37.0,198.0625,119.0
青岛,2019,2,1,36.0,100.07508532423208,120.0
北京,2019,1,21,38.0,75.25,115.0
厦门,2019,2,23,24.0,52.776119402985074,117.0
天津,2019,2,24,40.0,29.875,116.0
青岛,2019,1,14,35.0,272.63235294117646,119.0
乌鲁木齐,2019,2,21,44.0,157.44444444444446,87.0
昆明,2019,1,29,25.0,43.82954545454545,102.0
天津,2019,2,17,38.0,28.5,117.0
济南,2019,1,14,37.0,311.82608695652175,116.0
济南,2019,1,12,36.0,202.73529411764707,117.0
成都,2019,6,9,30.0,39.72727272727273,103.0
上海,2019,6,8,32.0,51.583333333333336,121.0
厦门,2018,8,31,25.0,20.545454545454547,118.0
郑州,2018,8,26,35.0,76.16666666666667,113.0
天津,2019,1,17,38.0,134.27941176470588,117.0
天津,2019,1,1,40.0,44.31578947368421,116.0
郑州,2018,8,17,34.0,49.11363636363637,113.0
海口,2019,1,20,20.0,41.42253521126761,110.0
成都,2019,2,21,31.0,80.39779005524862,104.0
上海,2018,8,1,32.0,32.77777777777778,121.0
厦门,2019,2,24,24.0,31.78048780487805,117.0
厦门,2018,8,7,24.0,40.1937984496124,118.0
上海,2019,1,28,30.0,81.76811594202898,120.0
海口,2018,8,24,19.0,25.727272727272727,110.0
上海,2019,1,2,31.0,89.69026548672566,121.0
济南,2019,2,3,36.0,157.30281690140845,116.0
北京,2018,8,18,38.0,54.65,115.0
乌鲁木齐,2019,1,18,44.0,111.97297297297297,87.0
青岛,2019,1,14,36.0,254.76073619631902,120.0
郑州,2019,1,17,35.0,66.87142857142857,112.0
青岛,2018,8,6,35.0,24.76923076923077,120.0
青岛,2019,2,14,37.0,33.0,119.0
青岛,2019,2,15,35.0,80.41428571428571,119.0
乌鲁木齐,2018,8,4,42.0,47.31578947368421,89.0
青岛,2018,8,12,37.0,37.583333333333336,119.0
郑州,2019,2,24,35.0,218.78947368421052,113.0
济南,2018,8,19,36.0,25.466666666666665,115.0
郑州,2019,2,4,34.0,98.74193548387096,114.0
青岛,2018,8,2,35.0,49.875,120.0
呼和浩特,2019,2,5,40.0,174.28571428571428,111.0
北京,2018,8,30,40.0,29.1,116.0
济南,2019,1,12,37.0,273.3888888888889,116.0
上海,2019,6,8,30.0,47.71052631578947,120.0
乌鲁木齐,2019,1,9,42.0,242.36170212765958,89.0
郑州,2019,2,17,35.0,172.61904761904762,112.0
厦门,2018,8,13,25.0,54.5,117.0
成都,2019,2,15,30.0,79.3046875,104.0
郑州,2019,1,2,33.0,199.78504672897196,113.0
上海,2019,2,10,31.0,27.399061032863848,121.0
海口,2019,1,20,19.0,39.708333333333336,110.0
青岛,2019,2,7,36.0,49.80434782608695,120.0
厦门,2018,8,5,25.0,57.72222222222222,119.0
济南,2019,1,13,37.0,288.02777777777777,116.0
上海,2019,6,10,31.0,56.46035805626598,120.0
乌鲁木齐,2019,1,8,44.0,125.38095238095238,87.0
郑州,2018,8,13,35.0,56.7027027027027,112.0
北京,2018,8,6,40.0,52.76470588235294,116.0
青岛,2019,1,1,35.0,103.50847457627118,119.0
昆明,2019,2,23,24.0,48.370370370370374,102.0
上海,2018,8,11,30.0,59.82051282051282,120.0
乌鲁木齐,2018,8,25,43.0,59.95522388059702,87.0
北京,2019,1,29,39.0,141.0132743362832,116.0
郑州,2018,8,10,35.0,70.69026548672566,112.0
济南,2019,1,3,37.0,225.51388888888889,116.0
昆明,2019,1,30,25.0,36.29333333333334,102.0
海口,2019,2,8,20.0,25.70149253731343,110.0
北京,2019,1,22,38.0,131.17391304347825,117.0
呼和浩特,2018,8,5,40.0,54.89,111.0
青岛,2018,8,5,37.0,49.45,119.0
乌鲁木齐,2018,8,8,43.0,79.45882352941176,87.0
厦门,2019,6,10,25.0,22.5,118.0
上海,2018,8,10,32.0,51.294117647058826,121.0
北京,2018,8,16,39.0,59.86363636363637,117.0
厦门,2019,1,30,24.0,63.74242424242424,117.0
郑州,2018,8,18,34.0,36.08571428571429,113.0
北京,2019,1,23,39.0,70.11494252873563,117.0
呼和浩特,2019,1,19,40.0,36.48677248677249,111.0
郑州,2019,2,12,33.0,97.2872340425532,113.0
乌鲁木齐,2019,2,15,42.0,88.23913043478261,89.0
海口,2019,2,6,20.0,20.238805970149254,110.0
厦门,2019,6,8,25.0,44.2,118.0
上海,2019,1,18,31.0,115.68320610687023,121.0
成都,2019,1,23,30.0,91.50442477876106,103.0
厦门,2019,1,13,25.0,40.05555555555556,119.0
济南,2019,2,15,36.0,107.51091703056768,117.0
天津,2019,2,5,39.0,176.9304347826087,116.0
天津,2019,1,2,40.0,47.52857142857143,116.0
北京,2018,8,6,39.0,63.993788819875775,116.0
海口,2019,2,27,19.0,29.458333333333332,110.0
天津,2018,8,7,38.0,68.44186046511628,117.0
厦门,2019,2,13,24.0,37.091603053435115,118.0
北京,2019,2,4,40.0,74.625,116.0
成都,2019,2,8,31.0,70.2611111111111,104.0
济南,2019,2,9,36.0,72.96376811594203,116.0
天津,2019,2,10,40.0,36.377049180327866,116.0
厦门,2018,8,25,25.0,28.0,119.0
郑州,2019,2,26,34.0,303.719512195122,114.0
济南,2018,8,10,37.0,67.66666666666667,116.0
成都,2018,8,7,31.0,46.42857142857143,103.0
青岛,2019,2,7,35.0,57.84722222222222,119.0
济南,2018,8,24,36.0,75.63636363636364,115.0
厦门,2019,2,10,24.0,22.573248407643312,118.0
天津,2018,8,21,39.0,41.26315789473684,116.0
济南,2019,2,23,37.0,214.04166666666666,116.0
天津,2018,8,11,40.0,54.1764705882353,116.0
青岛,2018,8,30,35.0,26.0,120.0
呼和浩特,2019,1,16,40.0,79.25862068965517,111.0
海口,2018,8,30,19.0,22.0,110.0
天津,2018,8,31,40.0,37.46376811594203,116.0
青岛,2018,8,19,35.0,27.2,120.0
天津,2019,1,22,39.0,109.38403041825094,117.0
济南,2019,1,6,36.0,143.80575539568346,116.0
郑州,2019,2,3,34.0,132.4902912621359,113.0
成都,2019,1,7,30.0,123.42201834862385,103.0
上海,2019,1,20,31.0,102.84146341463415,121.0
济南,2019,1,28,37.0,85.01515151515152,116.0
郑州,2018,8,15,35.0,79.77884615384616,112.0
厦门,2018,8,27,24.0,38.523809523809526,117.0
青岛,2018,8,16,37.0,43.785714285714285,119.0
郑州,2019,2,28,33.0,91.7,113.0
北京,2019,1,18,39.0,168.42696629213484,117.0
郑州,2019,1,18,35.0,103.38686131386861,112.0
成都,2018,8,26,30.0,41.8,103.0
青岛,2019,1,17,35.0,103.5,119.0
昆明,2019,1,1,24.0,23.47222222222222,102.0
郑州,2018,8,23,33.0,77.11940298507463,113.0
厦门,2018,8,11,25.0,57.0,118.0
成都,2019,2,14,30.0,91.38095238095238,104.0
厦门,2019,1,1,24.0,31.185185185185187,117.0
厦门,2019,2,26,25.0,40.20454545454545,119.0
昆明,2019,1,12,24.0,35.608695652173914,102.0
厦门,2018,8,18,24.0,39.69565217391305,118.0
上海,2018,8,16,32.0,60.705882352941174,121.0
昆明,2018,8,28,24.0,68.25,102.0
北京,2019,1,26,40.0,32.69565217391305,116.0
青岛,2019,2,19,36.0,92.61764705882354,119.0
天津,2018,8,31,38.0,73.1470588235294,117.0
青岛,2019,1,12,35.0,212.44642857142858,119.0
天津,2018,8,16,39.0,47.175257731958766,118.0
成都,2019,1,4,30.0,85.4186046511628,104.0
海口,2019,2,12,19.0,29.04255319148936,110.0
青岛,2018,8,31,35.0,34.289855072463766,119.0
青岛,2018,8,20,36.0,27.574898785425102,120.0
厦门,2018,8,13,24.0,55.416666666666664,117.0
北京,2019,1,8,39.0,37.84615384615385,117.0
青岛,2018,8,19,37.0,29.58823529411765,119.0
上海,2019,1,7,31.0,55.150159744408946,120.0
北京,2019,2,23,39.0,204.43396226415095,116.0
上海,2018,8,13,32.0,53.473684210526315,121.0
昆明,2019,2,23,25.0,53.88172043010753,102.0
天津,2019,1,26,39.0,62.723404255319146,118.0
乌鲁木齐,2019,2,24,43.0,65.63793103448276,87.0
济南,2019,2,6,36.0,177.0346153846154,117.0
乌鲁木齐,2019,1,3,43.0,217.39622641509433,87.0
济南,2019,1,16,36.0,67.44360902255639,116.0
郑州,2019,1,30,35.0,233.3860759493671,113.0
昆明,2019,1,12,25.0,43.34146341463415,102.0
北京,2019,1,28,39.0,62.78599221789883,116.0
海口,2019,1,24,20.0,56.13235294117647,110.0
青岛,2018,8,14,35.0,39.92,119.0
北京,2019,2,25,38.0,112.04166666666667,115.0
上海,2019,1,18,30.0,108.09302325581395,120.0
郑州,2018,8,20,33.0,48.58461538461538,113.0
北京,2019,1,25,39.0,43.52136752136752,116.0
郑州,2019,1,29,35.0,168.4360902255639,112.0
郑州,2018,8,8,35.0,68.13761467889908,112.0
天津,2018,8,5,39.0,63.052083333333336,118.0
乌鲁木齐,2018,8,12,43.0,205.0,87.0
济南,2019,1,6,37.0,86.13888888888889,116.0
乌鲁木齐,2019,2,23,42.0,110.07692307692308,89.0
呼和浩特,2019,2,14,40.0,61.48,111.0
上海,2018,8,4,30.0,40.65217391304348,120.0
郑州,2019,1,3,33.0,190.5054945054945,113.0
青岛,2019,2,3,37.0,114.41666666666667,119.0
郑州,2018,8,11,33.0,83.0945945945946,113.0
郑州,2018,8,30,34.0,91.375,114.0
乌鲁木齐,2018,8,4,44.0,54.629629629629626,87.0
天津,2019,2,24,39.0,190.34117647058824,117.0
昆明,2018,8,6,24.0,23.095238095238095,102.0
青岛,2019,1,16,37.0,54.26086956521739,119.0
乌鲁木齐,2019,2,25,44.0,49.25714285714286,87.0
上海,2019,1,29,32.0,69.56060606060606,120.0
北京,2019,1,23,38.0,89.57894736842105,117.0
成都,2019,1,6,31.0,74.375,103.0
昆明,2018,8,6,25.0,32.82222222222222,102.0
昆明,2019,6,10,25.0,27.1046511627907,102.0
厦门,2018,8,30,25.0,14.5,118.0
呼和浩特,2018,8,3,40.0,70.48837209302326,111.0
郑州,2018,8,12,34.0,63.77707006369427,113.0
青岛,2019,2,5,36.0,131.22916666666666,119.0
厦门,2019,1,26,24.0,97.14084507042253,117.0
厦门,2018,8,17,24.0,35.57142857142857,117.0
天津,2019,1,28,39.0,48.23430962343096,117.0
济南,2019,1,31,36.0,62.87012987012987,117.0
青岛,2019,6,10,35.0,51.58904109589041,119.0
成都,2019,1,18,31.0,57.0,103.0
乌鲁木齐,2019,1,7,42.0,300.741935483871,89.0
济南,2019,2,23,36.0,195.83333333333334,115.0
海口,2019,1,17,19.0,38.5625,110.0
厦门,2019,1,12,25.0,47.23529411764706,118.0
天津,2019,2,21,39.0,221.03658536585365,117.0
乌鲁木齐,2018,8,23,43.0,39.7,88.0
济南,2018,8,28,36.0,71.66666666666667,115.0
海口,2019,1,30,20.0,31.514285714285716,110.0
天津,2019,6,10,39.0,64.96899224806202,118.0
青岛,2019,1,7,36.0,117.43181818181819,119.0
昆明,2019,1,8,24.0,25.62,102.0
郑州,2019,2,26,35.0,264.7068965517241,113.0
天津,2019,2,16,39.0,42.41538461538462,118.0
郑州,2019,2,21,34.0,309.1463414634146,114.0
上海,2019,1,30,30.0,62.07462686567164,120.0
海口,2019,1,27,19.0,50.416666666666664,110.0
成都,2019,6,9,30.0,44.41059602649007,104.0
郑州,2018,8,17,35.0,55.83870967741935,112.0
昆明,2018,8,22,25.0,53.825,103.0
郑州,2018,8,25,34.0,94.30555555555556,114.0
天津,2019,1,14,38.0,299.13793103448273,117.0
昆明,2019,1,24,25.0,40.666666666666664,103.0
乌鲁木齐,2019,1,17,44.0,117.87179487179488,87.0
郑州,2018,8,24,33.0,92.89473684210526,113.0
海口,2018,8,10,20.0,25.571428571428573,110.0
北京,2018,8,16,39.0,45.192708333333336,116.0
厦门,2018,8,22,25.0,30.285714285714285,118.0
昆明,2019,6,8,25.0,26.564102564102566,103.0
北京,2018,8,30,39.0,27.125,117.0
海口,2019,1,13,19.0,35.08510638297872,110.0
天津,2019,2,16,38.0,27.138461538461538,117.0
上海,2019,1,21,31.0,75.16867469879519,120.0
北京,2019,1,16,39.0,85.93181818181819,117.0
成都,2018,8,16,30.0,44.945454545454545,104.0
济南,2019,1,30,37.0,188.65671641791045,116.0
上海,2018,8,22,31.0,33.705263157894734,120.0
郑州,2018,8,17,35.0,50.891891891891895,113.0
青岛,2019,1,31,36.0,53.52459016393443,120.0
成都,2019,1,5,31.0,97.01714285714286,104.0
厦门,2018,8,9,24.0,56.57142857142857,117.0
郑州,2019,1,6,33.0,160.22471910112358,113.0
呼和浩特,2019,1,9,40.0,83.45086705202313,111.0
上海,2018,8,27,32.0,52.815384615384616,120.0
呼和浩特,2019,6,10,41.0,40.56521739130435,111.0
厦门,2019,2,15,24.0,51.49180327868852,117.0
郑州,2019,2,20,34.0,246.78142076502732,113.0
郑州,2019,2,2,35.0,139.32275132275132,113.0
天津,2019,2,2,38.0,130.03076923076924,117.0
上海,2018,8,18,31.0,24.229885057471265,121.0
北京,2019,1,28,40.0,42.81739130434783,116.0
郑州,2019,2,13,35.0,157.50802139037432,113.0
天津,2018,8,18,39.0,56.534979423868315,117.0
乌鲁木齐,2019,2,17,42.0,113.07142857142857,89.0
天津,2018,8,1,39.0,85.869918699187,118.0
昆明,2019,1,16,25.0,42.98850574712644,102.0
郑州,2018,8,28,33.0,79.58333333333333,113.0
郑州,2019,2,28,35.0,182.5820895522388,112.0
乌鲁木齐,2019,1,9,44.0,150.8421052631579,87.0
成都,2019,2,27,30.0,60.9009009009009,103.0
成都,2018,8,15,31.0,57.38167938931298,104.0
青岛,2018,8,3,36.0,38.11077844311377,120.0
成都,2019,1,23,31.0,124.54255319148936,104.0
青岛,2018,8,24,35.0,47.0,119.0
郑州,2018,8,27,35.0,84.69090909090909,113.0
天津,2019,1,14,39.0,220.93427230046947,116.0
青岛,2019,1,25,36.0,59.891304347826086,119.0
济南,2019,2,20,37.0,222.88235294117646,116.0
济南,2019,2,21,36.0,171.72916666666666,115.0
昆明,2019,1,26,25.0,57.71111111111111,103.0
成都,2019,2,22,31.0,48.0,103.0
郑州,2019,1,27,34.0,129.57142857142858,114.0
青岛,2018,8,8,35.0,58.76923076923077,120.0
青岛,2019,1,28,37.0,67.6086956521739,119.0
青岛,2019,2,8,36.0,34.818532818532816,120.0
成都,2019,1,26,30.0,125.27731092436974,103.0
青岛,2018,8,7,37.0,56.03030303030303,119.0
济南,2019,1,7,36.0,241.02183406113537,117.0
上海,2018,8,9,30.0,47.39473684210526,120.0
青岛,2019,2,4,35.0,114.76595744680851,120.0
北京,2019,2,5,40.0,158.25862068965517,116.0
厦门,2018,8,13,25.0,38.23076923076923,118.0
上海,2018,8,27,30.0,25.466666666666665,120.0
昆明,2019,2,13,25.0,81.56363636363636,102.0
济南,2019,2,6,36.0,201.8768115942029,116.0
厦门,2018,8,23,24.0,36.59090909090909,117.0
上海,2019,2,10,31.0,31.565420560747665,120.0
北京,2019,1,20,38.0,50.0,117.0
济南,2019,1,30,36.0,145.5748987854251,117.0
北京,2019,2,18,39.0,70.80645161290323,116.0
青岛,2019,1,25,36.0,65.18495297805643,120.0
青岛,2019,1,2,35.0,139.5909090909091,120.0
郑州,2019,2,18,35.0,90.0,113.0
成都,2018,8,2,30.0,26.357142857142858,103.0
济南,2018,8,16,35.0,31.285714285714285,115.0
济南,2019,2,16,36.0,126.22916666666667,115.0
乌鲁木齐,2019,6,9,42.0,59.854166666666664,89.0
厦门,2019,1,25,24.0,65.18032786885246,118.0
乌鲁木齐,2019,1,29,44.0,29.102564102564102,87.0
上海,2019,2,12,32.0,43.19642857142857,120.0
北京,2019,2,1,39.0,108.96666666666667,117.0
济南,2018,8,16,36.0,40.223214285714285,117.0
乌鲁木齐,2019,2,18,42.0,118.26086956521739,89.0
济南,2019,1,14,36.0,287.0327868852459,117.0
北京,2019,1,31,38.0,49.82608695652174,115.0
乌鲁木齐,2019,1,25,43.0,271.62105263157895,87.0
昆明,2019,1,28,25.0,45.31325301204819,102.0
青岛,2019,2,12,36.0,136.3913043478261,119.0
厦门,2018,8,23,25.0,32.75,118.0
厦门,2019,2,4,24.0,52.21666666666667,117.0
青岛,2018,8,30,36.0,43.06666666666667,120.0
郑州,2019,1,28,35.0,165.71005917159763,113.0
北京,2019,2,14,39.0,70.86708860759494,116.0
郑州,2018,8,28,34.0,68.66666666666667,113.0
青岛,2019,1,15,35.0,151.0,119.0
成都,2018,8,14,30.0,68.19685039370079,104.0
乌鲁木齐,2019,1,13,43.0,206.26041666666666,87.0
郑州,2019,2,27,35.0,189.72992700729927,112.0
天津,2019,1,28,40.0,43.11940298507463,116.0
成都,2018,8,3,31.0,28.541984732824428,104.0
呼和浩特,2019,1,10,40.0,186.54954954954954,111.0
青岛,2018,8,20,36.0,30.153846153846153,119.0
成都,2019,1,1,31.0,52.77245508982036,104.0
天津,2018,8,3,38.0,88.55072463768116,117.0
济南,2018,8,19,36.0,18.050847457627118,117.0
厦门,2018,8,18,24.0,47.535714285714285,117.0
郑州,2018,8,2,34.0,70.36585365853658,114.0
济南,2019,1,21,36.0,113.47142857142858,116.0
天津,2019,1,20,39.0,40.5830258302583,117.0
青岛,2018,8,26,35.0,37.0,120.0
郑州,2019,2,5,34.0,167.8130081300813,113.0
北京,2018,8,5,39.0,53.22527472527472,116.0
昆明,2019,2,18,25.0,25.866666666666667,103.0
青岛,2019,1,13,35.0,274.8,119.0
天津,2019,2,26,39.0,54.32295719844358,117.0
成都,2018,8,20,31.0,69.64227642276423,104.0
昆明,2019,1,20,24.0,36.36538461538461,102.0
乌鲁木齐,2018,8,28,43.0,16.666666666666668,88.0
天津,2019,2,8,39.0,65.74264705882354,118.0
厦门,2018,8,12,25.0,66.4,117.0
北京,2019,1,16,40.0,48.25252525252525,116.0
济南,2019,2,8,37.0,50.71641791044776,116.0
昆明,2018,8,5,25.0,45.54545454545455,103.0
济南,2019,6,10,36.0,55.35761589403973,116.0
青岛,2018,8,31,36.0,31.14782608695652,120.0
天津,2019,2,26,39.0,70.37914691943128,116.0
乌鲁木齐,2018,8,12,43.0,155.55555555555554,88.0
青岛,2019,1,28,35.0,80.97101449275362,119.0
郑州,2019,1,15,34.0,186.9289340101523,113.0
天津,2019,1,24,39.0,89.38571428571429,118.0
青岛,2019,6,8,36.0,44.17261904761905,120.0
乌鲁木齐,2019,1,21,42.0,132.30434782608697,89.0
乌鲁木齐,2019,1,26,43.0,225.63716814159292,87.0
厦门,2019,1,8,24.0,44.50867052023121,118.0
郑州,2018,8,8,33.0,48.75,113.0
天津,2018,8,8,39.0,41.37931034482759,117.0
上海,2018,8,28,31.0,23.52173913043478,120.0
成都,2019,2,1,31.0,95.87951807228916,104.0
海口,2018,8,26,20.0,21.09090909090909,110.0
昆明,2019,2,4,25.0,48.71739130434783,103.0
天津,2019,2,21,39.0,144.01612903225808,118.0
成都,2019,1,16,30.0,71.23236514522821,104.0
海口,2019,1,19,19.0,44.041666666666664,110.0
乌鲁木齐,2019,2,10,43.0,167.83962264150944,87.0
成都,2018,8,3,30.0,26.0,103.0
厦门,2019,1,13,25.0,27.333333333333332,118.0
上海,2018,8,3,32.0,34.81818181818182,121.0
海口,2019,2,1,19.0,36.644444444444446,110.0
天津,2018,8,18,39.0,40.53146853146853,116.0
上海,2018,8,16,31.0,33.155102040816324,120.0
北京,2019,1,7,39.0,80.48148148148148,117.0
天津,2018,8,23,39.0,82.65686274509804,117.0
青岛,2019,2,19,35.0,88.8955223880597,119.0
厦门,2019,2,24,25.0,19.65625,119.0
青岛,2018,8,11,36.0,87.52631578947368,119.0
海口,2018,8,15,19.0,19.56,110.0
乌鲁木齐,2018,8,12,42.0,64.63157894736842,89.0
天津,2019,2,4,39.0,131.57835820895522,117.0
北京,2019,2,7,40.0,29.37272727272727,116.0
呼和浩特,2019,1,31,40.0,78.51648351648352,111.0
郑州,2019,6,9,34.0,78.60905349794238,113.0
成都,2019,2,25,30.0,58.69724770642202,103.0
成都,2019,2,15,30.0,68.7280701754386,103.0
北京,2019,1,29,38.0,143.8181818181818,117.0
成都,2018,8,26,30.0,73.53333333333333,104.0
郑州,2019,1,18,34.0,135.1834862385321,113.0
郑州,2018,8,2,34.0,66.29213483146067,113.0
济南,2019,2,8,36.0,53.76086956521739,115.0
成都,2019,1,26,31.0,134.41052631578947,104.0
天津,2018,8,17,39.0,56.98076923076923,116.0
天津,2018,8,17,39.0,57.84848484848485,118.0
乌鲁木齐,2019,2,7,42.0,141.82926829268294,89.0
北京,2018,8,28,39.0,60.45454545454545,117.0
北京,2019,1,18,38.0,181.58333333333334,117.0
青岛,2019,1,21,37.0,87.66666666666667,119.0
青岛,2019,6,9,35.0,48.80555555555556,119.0
郑州,2019,2,22,34.0,266.6181818181818,114.0
济南,2018,8,5,37.0,62.05,116.0
青岛,2018,8,7,35.0,36.0,120.0
海口,2018,8,25,20.0,25.314814814814813,110.0
厦门,2018,8,18,25.0,39.111111111111114,119.0
郑州,2019,2,7,34.0,88.58712121212122,113.0
青岛,2019,2,28,36.0,156.8535031847134,120.0
青岛,2019,2,8,37.0,27.545454545454547,119.0
北京,2018,8,27,38.0,83.77941176470588,115.0
昆明,2019,1,15,25.0,43.48684210526316,102.0
北京,2019,2,14,40.0,69.2258064516129,116.0
天津,2019,1,18,39.0,163.05415162454872,117.0
郑州,2019,1,28,35.0,137.824,112.0
上海,2019,1,11,31.0,32.8390243902439,120.0
青岛,2019,1,11,36.0,182.28832116788323,120.0
上海,2018,8,14,32.0,42.263888888888886,120.0
青岛,2018,8,7,35.0,35.24242424242424,119.0
北京,2018,8,7,39.0,63.647619047619045,116.0
上海,2019,2,20,32.0,99.8,120.0
北京,2018,8,31,38.0,67.1304347826087,117.0
厦门,2019,2,9,25.0,12.55,118.0
天津,2018,8,24,38.0,61.63157894736842,117.0
乌鲁木齐,2019,1,10,44.0,162.58333333333334,87.0
上海,2019,1,14,31.0,119.07977207977208,120.0
上海,2018,8,7,31.0,45.871212121212125,120.0
厦门,2019,1,20,24.0,77.42105263157895,118.0
乌鲁木齐,2018,8,23,43.0,40.653333333333336,87.0
乌鲁木齐,2018,8,27,44.0,53.473684210526315,87.0
北京,2018,8,25,40.0,73.09722222222223,116.0
厦门,2019,6,8,24.0,42.0,117.0
北京,2019,2,3,38.0,118.21052631578948,117.0
上海,2019,1,4,32.0,35.857142857142854,120.0
乌鲁木齐,2019,1,2,43.0,207.0764331210191,87.0
青岛,2019,2,17,35.0,49.375,119.0
海口,2018,8,13,19.0,19.5,110.0
郑州,2019,1,19,33.0,216.75,113.0
郑州,2019,1,22,33.0,62.88793103448276,113.0
成都,2019,2,27,31.0,35.578947368421055,103.0
厦门,2019,2,10,24.0,32.5,117.0
厦门,2019,1,1,25.0,18.733333333333334,118.0
青岛,2019,2,25,35.0,164.2753623188406,119.0
乌鲁木齐,2019,1,8,43.0,139.05333333333334,87.0
天津,2019,2,10,39.0,61.51428571428571,118.0
郑州,2019,1,21,33.0,70.23684210526316,113.0
厦门,2018,8,2,25.0,47.22727272727273,117.0
乌鲁木齐,2019,2,9,42.0,86.60416666666667,89.0
厦门,2019,1,8,25.0,40.61363636363637,119.0
成都,2019,2,1,31.0,38.333333333333336,103.0
上海,2019,1,19,31.0,140.58333333333334,120.0
厦门,2019,1,24,25.0,56.0,118.0
青岛,2019,1,24,36.0,74.11627906976744,119.0
济南,2019,2,18,36.0,88.47619047619048,115.0
北京,2019,2,15,38.0,98.93181818181819,115.0
天津,2018,8,13,38.0,68.16,117.0
北京,2018,8,15,39.0,42.51470588235294,117.0
成都,2019,1,24,31.0,129.79518072289156,104.0
海口,2019,2,28,20.0,28.069444444444443,110.0
天津,2019,2,12,39.0,79.32272727272728,117.0
郑州,2019,1,29,34.0,249.1044776119403,114.0
天津,2019,1,28,38.0,45.86363636363637,117.0
乌鲁木齐,2019,1,11,43.0,230.62773722627736,87.0
青岛,2019,2,9,36.0,50.236111111111114,120.0
海口,2019,2,14,20.0,25.271428571428572,110.0
郑州,2019,1,8,33.0,278.9,113.0
昆明,2019,2,10,24.0,36.79347826086956,102.0
天津,2019,2,10,38.0,56.78431372549019,117.0
